3384	20	33
33	21	3384
3385	8	182
182	9	3385
53	16	3386
3386	17	53
3387	4	31
31	5	3387
3388	8	122
122	9	3388
3389	8	55
55	9	3389
1880	20	729
729	21	1880
81	14	3390
3390	15	81
3391	4	51
51	5	3391
3392	8	102
102	9	3392
387	6	317
317	7	387
1720	4	181
181	5	1720
380	14	273
273	15	380
225	14	3393
3393	15	225
3394	20	175
175	21	3394
3395	10	3396
3396	11	3395
3397	20	542
542	21	3397
2619	8	15
15	9	2619
1839	4	122
122	5	1839
3398	10	3399
3399	11	3398
1863	4	391
391	5	1863
3400	10	3401
3401	11	3400
3402	24	610
610	25	3402
3403	20	393
393	21	3403
291	14	436
436	15	291
1951	4	317
317	5	1951
540	8	37
37	9	540
1771	8	225
225	9	1771
3404	8	71
71	9	3404
1682	4	289
289	5	1682
33	0	897
897	1	33
3405	10	3406
3406	11	3405
3407	18	3408
3408	19	3407
3409	4	55
55	5	3409
831	0	307
307	1	831
233	2	56
56	3	233
380	14	3410
3410	15	380
3411	10	3412
3412	11	3411
3413	28	53
53	29	3413
113	22	3173
3173	23	113
3414	4	31
31	5	3414
118	0	1
1	1	118
181	14	3415
3415	15	181
1398	8	200
200	9	1398
197	16	3323
3323	17	197
1379	6	148
148	7	1379
1574	10	3416
3416	11	1574
1866	8	182
182	9	1866
148	14	3417
3417	15	148
37	0	3418
3418	1	37
1541	16	3419
3419	17	1541
341	16	1175
1175	17	341
1069	4	110
110	5	1069
44	0	720
720	1	44
3420	8	367
367	9	3420
3421	10	3210
3210	11	3421
808	18	441
441	19	808
3422	20	161
161	21	3422
166	4	788
788	5	166
3423	10	3424
3424	11	3423
3219	20	729
729	21	3219
2508	4	6
6	5	2508
55	14	3425
3425	15	55
175	0	11
11	1	175
77	14	3426
3426	15	77
3427	4	181
181	5	3427
2276	10	3428
3428	11	2276
419	0	3429
3429	1	419
3053	4	788
788	5	3053
225	16	859
859	17	225
64	2	56
56	3	64
3430	8	380
380	9	3430
607	14	3431
3431	15	607
3432	10	1815
1815	11	3432
3433	4	118
118	5	3433
3434	10	3435
3435	11	3434
3436	8	317
317	9	3436
225	14	3437
3437	15	225
2238	8	207
207	9	2238
1038	28	53
53	29	1038
2501	6	61
61	7	2501
2379	10	2774
2774	11	2379
110	14	3438
3438	15	110
3439	16	3440
3440	17	3439
3441	4	506
506	5	3441
1074	4	367
367	5	1074
1624	6	95
95	7	1624
3150	4	178
178	5	3150
79	14	3442
3442	15	79
109	6	0
0	7	109
1077	10	3443
3443	11	1077
3444	4	192
192	5	3444
1864	8	147
147	9	1864
3445	20	62
62	21	3445
3446	8	289
289	9	3446
3447	4	29
29	5	3447
2507	4	157
157	5	2507
2607	4	57
57	5	2607
2	16	3448
3448	17	2
3427	8	181
181	9	3427
190	14	3449
3449	15	190
2293	8	51
51	9	2293
85	14	3450
3450	15	85
444	18	2757
2757	19	444
3451	8	77
77	9	3451
3452	4	110
110	5	3452
3453	8	542
542	9	3453
15	14	3454
3454	15	15
831	14	3455
3455	15	831
3456	4	212
212	5	3456
3457	8	286
286	9	3457
3458	10	3459
3459	11	3458
3460	10	3461
3461	11	3460
985	10	3462
3462	11	985
1781	28	197
197	29	1781
476	18	3463
3463	19	476
442	6	10
10	7	442
388	14	3464
3464	15	388
3465	4	25
25	5	3465
1895	8	24
24	9	1895
2175	10	3466
3466	11	2175
650	4	175
175	5	650
95	0	307
307	1	95
729	0	203
203	1	729
1550	8	265
265	9	1550
3467	10	1396
1396	11	3467
228	6	61
61	7	228
2049	10	3468
3468	11	2049
181	14	3469
3469	15	181
3470	8	214
214	9	3470
1829	8	62
62	9	1829
3471	8	221
221	9	3471
15	0	3472
3472	1	15
81	0	3473
3473	1	81
387	6	291
291	7	387
623	4	253
253	5	623
102	0	1450
1450	1	102
1552	10	3474
3474	11	1552
904	6	200
200	7	904
3475	10	1698
1698	11	3475
0	14	3476
3476	15	0
483	6	271
271	7	483
3477	18	679
679	19	3477
918	4	85
85	5	918
733	4	182
182	5	733
67	2	201
201	3	67
3478	8	181
181	9	3478
3479	4	1180
1180	5	3479
788	14	3480
3480	15	788
3481	10	3410
3410	11	3481
3482	4	102
102	5	3482
67	0	3483
3483	1	67
221	14	3484
3484	15	221
3485	8	61
61	9	3485
286	0	2811
2811	1	286
3486	20	291
291	21	3486
3487	8	33
33	9	3487
29	0	482
482	1	29
3488	4	271
271	5	3488
3489	4	71
71	5	3489
56	16	3490
3490	17	56
3491	8	95
95	9	3491
1690	8	159
159	9	1690
3492	4	67
67	5	3492
706	2	56
56	3	706
3493	8	44
44	9	3493
3494	8	367
367	9	3494
3495	8	2
2	9	3495
145	26	3496
3496	27	145
62	16	3497
3497	17	62
175	0	3498
3498	1	175
1997	8	73
73	9	1997
571	0	3499
3499	1	571
118	14	3500
3500	15	118
3501	6	2
2	7	3501
29	14	339
339	15	29
200	0	3502
3502	1	200
196	14	3503
3503	15	196
130	24	3504
3504	25	130
2115	4	253
253	5	2115
3505	8	95
95	9	3505
3506	8	57
57	9	3506
3507	24	3508
3508	25	3507
192	14	3509
3509	15	192
24	14	3510
3510	15	24
2476	4	253
253	5	2476
1023	6	25
25	7	1023
3511	20	137
137	21	3511
25	22	3512
3512	23	25
3513	8	253
253	9	3513
616	16	3514
3514	17	616
3153	4	24
24	5	3153
629	8	181
181	9	629
317	0	173
173	1	317
159	0	679
679	1	159
857	6	310
310	7	857
0	14	3515
3515	15	0
447	22	217
217	23	447
104	2	56
56	3	104
182	26	3516
3516	27	182
3517	18	728
728	19	3517
137	14	3518
3518	15	137
3519	4	44
44	5	3519
1763	8	44
44	9	1763
3520	4	79
79	5	3520
904	6	892
892	7	904
3521	10	3522
3522	11	3521
182	14	3523
3523	15	182
904	6	13
13	7	904
3524	10	3525
3525	11	3524
3526	4	15
15	5	3526
231	0	3527
3527	1	231
3528	18	307
307	19	3528
33	14	3529
3529	15	33
145	14	3530
3530	15	145
1255	6	91
91	7	1255
2874	4	788
788	5	2874
3531	6	221
221	7	3531
3532	10	3533
3533	11	3532
221	14	3534
3534	15	221
60	6	85
85	7	60
2444	10	2183
2183	11	2444
1509	6	380
380	7	1509
3535	8	200
200	9	3535
3536	10	3537
3537	11	3536
139	16	3538
3538	17	139
1306	16	3539
3539	17	1306
3540	10	3541
3541	11	3540
3542	8	253
253	9	3542
1549	8	424
424	9	1549
317	0	139
139	1	317
3543	4	6
6	5	3543
3544	10	3545
3545	11	3544
3546	8	71
71	9	3546
95	2	56
56	3	95
3547	8	51
51	9	3547
3548	8	506
506	9	3548
271	0	1394
1394	1	271
3549	20	81
81	21	3549
3550	8	44
44	9	3550
1962	10	3551
3551	11	1962
3552	18	203
203	19	3552
2737	8	264
264	9	2737
1085	16	3553
3553	17	1085
1124	4	57
57	5	1124
55	14	3554
3554	15	55
3555	4	192
192	5	3555
626	6	77
77	7	626
95	14	3556
3556	15	95
56	16	3557
3557	17	56
3487	10	3558
3558	11	3487
3559	10	3560
3560	11	3559
3561	10	3562
3562	11	3561
2940	4	196
196	5	2940
3563	8	77
77	9	3563
79	14	1743
1743	15	79
1895	4	24
24	5	1895
114	16	3564
3564	17	114
95	14	3138
3138	15	95
3565	10	3566
3566	11	3565
148	14	3567
3567	15	148
10	14	3568
3568	15	10
542	2	53
53	3	542
570	18	1261
1261	19	570
161	0	3569
3569	1	161
3570	4	6
6	5	3570
3571	20	0
0	21	3571
306	10	2451
2451	11	306
3572	4	393
393	5	3572
1687	8	137
137	9	1687
3573	8	91
91	9	3573
2	14	3574
3574	15	2
3575	8	148
148	9	3575
1508	4	131
131	5	1508
2213	18	1909
1909	19	2213
15	14	3576
3576	15	15
2875	8	388
388	9	2875
250	8	71
71	9	250
640	14	3577
3577	15	640
264	2	201
201	3	264
3578	4	39
39	5	3578
462	16	2767
2767	17	462
289	0	3579
3579	1	289
3580	8	729
729	9	3580
1432	10	3581
3581	11	1432
80	6	212
212	7	80
2035	10	3582
3582	11	2035
131	22	373
373	23	131
286	14	3583
3583	15	286
399	6	85
85	7	399
61	14	1242
1242	15	61
145	0	114
114	1	145
3584	10	3585
3585	11	3584
3586	4	118
118	5	3586
1841	8	110
110	9	1841
25	2	201
201	3	25
932	8	95
95	9	932
192	0	3587
3587	1	192
190	14	2564
2564	15	190
3588	10	3589
3589	11	3588
3590	4	226
226	5	3590
3591	10	3592
3592	11	3591
1384	16	3593
3593	17	1384
3398	24	236
236	25	3398
401	8	125
125	9	401
3594	8	61
61	9	3594
178	0	3595
3595	1	178
1294	8	29
29	9	1294
3596	8	31
31	9	3596
1193	10	3597
3597	11	1193
939	4	286
286	5	939
318	16	3422
3422	17	318
1719	10	3598
3598	11	1719
286	14	3599
3599	15	286
53	16	574
574	17	53
214	14	558
558	15	214
181	14	3600
3600	15	181
3601	20	831
831	21	3601
1669	4	110
110	5	1669
3602	8	289
289	9	3602
3603	10	572
572	11	3603
1570	4	380
380	5	1570
1816	4	729
729	5	1816
586	18	139
139	19	586
145	14	3604
3604	15	145
225	14	3605
3605	15	225
3606	10	3607
3607	11	3606
55	14	3608
3608	15	55
3402	10	3609
3609	11	3402
1117	4	79
79	5	1117
3610	20	225
225	21	3610
3611	4	31
31	5	3611
1255	6	79
79	7	1255
3612	8	148
148	9	3612
2533	16	3613
3613	17	2533
271	14	3311
3311	15	271
342	8	25
25	9	342
341	16	3614
3614	17	341
51	0	1210
1210	1	51
265	14	3615
3615	15	265
2913	8	233
233	9	2913
831	2	921
921	3	831
3616	18	3617
3617	19	3616
637	6	291
291	7	637
91	14	3618
3618	15	91
3619	4	0
0	5	3619
3620	4	159
159	5	3620
95	14	3621
3621	15	95
118	14	3622
3622	15	118
549	14	3623
3623	15	549
84	10	3624
3624	11	84
6	22	217
217	23	6
5	0	203
203	1	5
3625	4	24
24	5	3625
3626	4	424
424	5	3626
599	8	161
161	9	599
788	14	3627
3627	15	788
2434	10	3628
3628	11	2434
3629	18	1909
1909	19	3629
609	4	44
44	5	609
53	16	3630
3630	17	53
3631	26	497
497	27	3631
3632	18	437
437	19	3632
228	6	102
102	7	228
192	14	645
645	15	192
1746	16	3633
3633	17	1746
3634	4	192
192	5	3634
2161	10	3635
3635	11	2161
3636	4	5
5	5	3636
173	16	3637
3637	17	173
520	0	2488
2488	1	520
2533	16	3638
3638	17	2533
2331	8	44
44	9	2331
3639	8	2
2	9	3639
3640	4	33
33	5	3640
122	14	3641
3641	15	122
215	10	1099
1099	11	215
689	18	211
211	19	689
31	0	114
114	1	31
3513	10	3642
3642	11	3513
271	2	3
3	3	271
1191	8	51
51	9	1191
3643	16	867
867	17	3643
188	0	3463
3463	1	188
3644	4	31
31	5	3644
91	14	3645
3645	15	91
29	14	3597
3597	15	29
200	14	3646
3646	15	200
3341	8	64
64	9	3341
461	8	91
91	9	461
225	14	3647
3647	15	225
3018	4	788
788	5	3018
55	14	3001
3001	15	55
3036	4	2
2	5	3036
506	14	3648
3648	15	506
3649	10	1801
1801	11	3649
55	22	217
217	23	55
37	14	3650
3650	15	37
424	0	3651
3651	1	424
180	6	104
104	7	180
1443	6	81
81	7	1443
2811	16	3652
3652	17	2811
463	6	2
2	7	463
3653	4	729
729	5	3653
1291	20	207
207	21	1291
3654	10	3655
3655	11	3654
3656	8	729
729	9	3656
1499	20	31
31	21	1499
29	0	3657
3657	1	29
1776	4	161
161	5	1776
419	22	3173
3173	23	419
3658	8	102
102	9	3658
1090	4	77
77	5	1090
3659	28	3660
3660	29	3659
3661	8	948
948	9	3661
3588	8	91
91	9	3588
841	16	3662
3662	17	841
3663	10	3664
3664	11	3663
33	14	3665
3665	15	33
225	22	3666
3666	23	225
3667	10	3118
3118	11	3667
271	0	721
721	1	271
2989	8	286
286	9	2989
161	14	3668
3668	15	161
2229	10	3669
3669	11	2229
2728	8	271
271	9	2728
3670	4	419
419	5	3670
271	14	3671
3671	15	271
3325	16	3672
3672	17	3325
1180	14	3673
3673	15	1180
210	10	3674
3674	11	210
3675	8	77
77	9	3675
2906	8	15
15	9	2906
137	2	3
3	3	137
3676	10	3032
3032	11	3676
1821	4	291
291	5	1821
3677	4	212
212	5	3677
1914	10	3678
3678	11	1914
779	10	3679
3679	11	779
3680	10	3681
3681	11	3680
261	8	367
367	9	261
203	16	3682
3682	17	203
388	2	281
281	3	388
85	0	173
173	1	85
173	16	3683
3683	17	173
226	14	3684
3684	15	226
1805	10	3622
3622	11	1805
62	0	3685
3685	1	62
1419	18	728
728	19	1419
3686	10	3687
3687	11	3686
178	14	3688
3688	15	178
3689	20	118
118	21	3689
892	14	3690
3690	15	892
3691	8	31
31	9	3691
3692	8	2
2	9	3692
3693	20	221
221	21	3693
892	0	616
616	1	892
966	8	131
131	9	966
3694	10	2132
2132	11	3694
995	8	113
113	9	995
1501	8	391
391	9	1501
62	26	2883
2883	27	62
1443	6	113
113	7	1443
167	6	85
85	7	167
3695	8	110
110	9	3695
73	14	3696
3696	15	73
53	16	305
305	17	53
181	14	3697
3697	15	181
3698	10	3699
3699	11	3698
264	14	1824
1824	15	264
71	0	897
897	1	71
192	14	3700
3700	15	192
125	22	217
217	23	125
3701	6	33
33	7	3701
3702	20	148
148	21	3702
1711	18	302
302	19	1711
44	14	3703
3703	15	44
2109	18	441
441	19	2109
504	4	51
51	5	504
2	0	312
312	1	2
200	0	165
165	1	200
445	20	44
44	21	445
317	14	1213
1213	15	317
60	6	5
5	7	60
1769	4	175
175	5	1769
157	26	3704
3704	27	157
85	2	119
119	3	85
626	6	388
388	7	626
3705	8	95
95	9	3705
85	0	3706
3706	1	85
2221	4	31
31	5	2221
137	22	217
217	23	137
133	8	10
10	9	133
207	14	3707
3707	15	207
2046	16	377
377	17	2046
2254	4	29
29	5	2254
122	0	139
139	1	122
429	8	447
447	9	429
3708	10	3709
3709	11	3708
192	0	3685
3685	1	192
3710	10	2233
2233	11	3710
3711	4	62
62	5	3711
2881	20	317
317	21	2881
225	14	3712
3712	15	225
3713	10	3714
3714	11	3713
3715	8	419
419	9	3715
253	14	3716
3716	15	253
6	0	1849
1849	1	6
271	0	3717
3717	1	271
388	14	3718
3718	15	388
85	0	3719
3719	1	85
3720	6	190
190	7	3720
3441	8	506
506	9	3441
2600	10	3721
3721	11	2600
147	0	3722
3722	1	147
1042	10	3723
3723	11	1042
507	10	1244
1244	11	507
1179	10	3724
3724	11	1179
3725	4	2
2	5	3725
798	4	181
181	5	798
769	10	3726
3726	11	769
2345	10	2620
2620	11	2345
3727	4	33
33	5	3727
3728	4	231
231	5	3728
2812	20	55
55	21	2812
3729	8	55
55	9	3729
3730	8	447
447	9	3730
3731	4	31
31	5	3731
503	20	13
13	21	503
226	0	9
9	1	226
3063	10	3732
3732	11	3063
110	0	307
307	1	110
188	14	3733
3733	15	188
3734	8	62
62	9	3734
1863	10	1774
1774	11	1863
175	14	3735
3735	15	175
53	16	3736
3736	17	53
6	14	3156
3156	15	6
3737	16	3403
3403	17	3737
1850	20	6
6	21	1850
3738	8	148
148	9	3738
253	14	3551
3551	15	253
112	0	992
992	1	112
2111	8	2
2	9	2111
3739	26	497
497	27	3739
264	14	3740
3740	15	264
722	4	95
95	5	722
55	14	3741
3741	15	55
3109	8	571
571	9	3109
3402	8	71
71	9	3402
391	14	3253
3253	15	391
2093	8	25
25	9	2093
110	22	2066
2066	23	110
1466	4	200
200	5	1466
3742	10	3743
3743	11	3742
831	14	3744
3744	15	831
2737	10	3745
3745	11	2737
33	16	3746
3746	17	33
3747	18	165
165	19	3747
2996	6	25
25	7	2996
948	0	1576
1576	1	948
3748	4	178
178	5	3748
424	14	3749
3749	15	424
131	14	3750
3750	15	131
3102	8	8
8	9	3102
2881	20	253
253	21	2881
306	8	175
175	9	306
122	14	3751
3751	15	122
3752	4	317
317	5	3752
33	14	3753
3753	15	33
2957	10	3754
3754	11	2957
89	14	3755
3755	15	89
73	14	3756
3756	15	73
3757	4	424
424	5	3757
91	14	3758
3758	15	91
3759	10	3760
3760	11	3759
79	0	3408
3408	1	79
3761	4	178
178	5	3761
380	22	3762
3762	23	380
3763	10	3764
3764	11	3763
1152	8	192
192	9	1152
363	6	226
226	7	363
3765	10	1321
1321	11	3765
207	14	3766
3766	15	207
39	14	2209
2209	15	39
3470	10	3767
3767	11	3470
2617	8	62
62	9	2617
1354	4	24
24	5	1354
3768	10	1830
1830	11	3768
3769	18	3770
3770	19	3769
188	14	3771
3771	15	188
1886	4	393
393	5	1886
3698	28	53
53	29	3698
3772	8	271
271	9	3772
3773	10	3774
3774	11	3773
289	14	3775
3775	15	289
893	8	148
148	9	893
3776	4	190
190	5	3776
3194	8	25
25	9	3194
3777	4	64
64	5	3777
586	18	11
11	19	586
3778	8	15
15	9	3778
3779	8	788
788	9	3779
1425	8	37
37	9	1425
0	14	3780
3780	15	0
3781	6	225
225	7	3781
3782	10	3783
3783	11	3782
3784	10	3785
3785	11	3784
3705	10	3786
3786	11	3705
2442	20	39
39	21	2442
464	18	139
139	19	464
3787	4	31
31	5	3787
214	14	3788
3788	15	214
1367	6	61
61	7	1367
178	0	3789
3789	1	178
203	16	232
232	17	203
3790	6	33
33	7	3790
116	10	3791
3791	11	116
3792	4	225
225	5	3792
1039	4	161
161	5	1039
215	8	2
2	9	215
3793	20	831
831	21	3793
3794	4	104
104	5	3794
289	14	1417
1417	15	289
419	22	2031
2031	23	419
2	14	3795
3795	15	2
3796	8	729
729	9	3796
3797	10	3798
3798	11	3797
85	0	679
679	1	85
424	14	3799
3799	15	424
391	0	1491
1491	1	391
549	0	902
902	1	549
102	0	3800
3800	1	102
3801	8	231
231	9	3801
3802	8	77
77	9	3802
388	14	3803
3803	15	388
282	16	3804
3804	17	282
3805	10	3500
3500	11	3805
3806	8	137
137	9	3806
3279	8	2
2	9	3279
367	0	3807
3807	1	367
904	6	0
0	7	904
3808	10	3809
3809	11	3808
3810	4	181
181	5	3810
178	2	53
53	3	178
2915	4	367
367	5	2915
831	14	3811
3811	15	831
3335	8	892
892	9	3335
39	14	3812
3812	15	39
1844	4	118
118	5	1844
713	16	3813
3813	17	713
1073	10	3814
3814	11	1073
3584	8	61
61	9	3584
363	6	0
0	7	363
1438	20	104
104	21	1438
3815	10	3816
3816	11	3815
44	14	3817
3817	15	44
3818	4	640
640	5	3818
3819	8	178
178	9	3819
3820	4	62
62	5	3820
3821	4	85
85	5	3821
985	4	2
2	5	985
8	0	1
1	1	8
2312	10	3822
3822	11	2312
3823	20	37
37	21	3823
789	8	95
95	9	789
447	14	3824
3824	15	447
188	0	3825
3825	1	188
122	22	3826
3826	23	122
55	16	3827
3827	17	55
3828	4	131
131	5	3828
741	10	3829
3829	11	741
625	10	3252
3252	11	625
3830	4	137
137	5	3830
3831	4	424
424	5	3831
3832	8	424
424	9	3832
44	2	119
119	3	44
464	10	2777
2777	11	464
2656	10	3833
3833	11	2656
637	6	831
831	7	637
175	14	3834
3834	15	175
286	2	201
201	3	286
1337	8	62
62	9	1337
139	28	3835
3835	29	139
192	2	201
201	3	192
3836	8	5
5	9	3836
3837	4	118
118	5	3837
443	16	3838
3838	17	443
188	26	414
414	27	188
1081	20	212
212	21	1081
214	14	3839
3839	15	214
25	2	53
53	3	25
3840	10	3841
3841	11	3840
112	14	2577
2577	15	112
1470	10	780
780	11	1470
37	22	217
217	23	37
3842	8	225
225	9	3842
2515	16	3843
3843	17	2515
3844	8	200
200	9	3844
3452	10	3845
3845	11	3452
3846	4	424
424	5	3846
3847	8	286
286	9	3847
853	6	91
91	7	853
3848	4	289
289	5	3848
24	14	3849
3849	15	24
1186	10	3850
3850	11	1186
61	0	762
762	1	61
55	0	2811
2811	1	55
760	10	3851
3851	11	760
3852	20	212
212	21	3852
3853	20	831
831	21	3853
3854	10	3855
3855	11	3854
178	2	56
56	3	178
2431	8	831
831	9	2431
3677	8	212
212	9	3677
591	10	2844
2844	11	591
3856	10	2324
2324	11	3856
3857	10	2120
2120	11	3857
102	22	3858
3858	23	102
992	16	3859
3859	17	992
424	14	3860
3860	15	424
3861	4	310
310	5	3861
1731	6	380
380	7	1731
3862	10	3863
3863	11	3862
3864	8	175
175	9	3864
1836	8	520
520	9	1836
2444	8	5
5	9	2444
3865	4	81
81	5	3865
874	10	3866
3866	11	874
253	14	3867
3867	15	253
161	0	307
307	1	161
3868	10	3869
3869	11	3868
3870	8	286
286	9	3870
3409	8	55
55	9	3409
3871	4	221
221	5	3871
125	26	1856
1856	27	125
2123	4	77
77	5	2123
11	16	3872
3872	17	11
3873	10	3874
3874	11	3873
3875	8	271
271	9	3875
3876	4	44
44	5	3876
3877	4	291
291	5	3877
892	0	2436
2436	1	892
3878	8	71
71	9	3878
3879	20	729
729	21	3879
1323	10	3880
3880	11	1323
3881	8	122
122	9	3881
2982	8	280
280	9	2982
31	2	53
53	3	31
3882	8	159
159	9	3882
1271	4	447
447	5	1271
3883	4	39
39	5	3883
3884	4	175
175	5	3884
637	6	214
214	7	637
6	0	2493
2493	1	6
1913	8	13
13	9	1913
3885	4	286
286	5	3885
3886	8	200
200	9	3886
98	4	95
95	5	98
3887	4	1180
1180	5	3887
167	6	447
447	7	167
3549	20	37
37	21	3549
899	12	53
53	13	899
3888	20	419
419	21	3888
221	14	3889
3889	15	221
419	14	3890
3890	15	419
424	14	3891
3891	15	424
1898	10	3892
3892	11	1898
29	14	3893
3893	15	29
71	2	53
53	3	71
3894	4	61
61	5	3894
102	0	3895
3895	1	102
3896	8	13
13	9	3896
25	0	3344
3344	1	25
3897	20	190
190	21	3897
3898	8	265
265	9	3898
3517	10	3899
3899	11	3517
118	14	3900
3900	15	118
1519	10	3901
3901	11	1519
286	14	940
940	15	286
1746	16	3902
3902	17	1746
3536	4	520
520	5	3536
3614	20	57
57	21	3614
3903	4	286
286	5	3903
3904	8	81
81	9	3904
332	8	190
190	9	332
79	0	437
437	1	79
39	14	3905
3905	15	39
3906	20	148
148	21	3906
3907	10	3908
3908	11	3907
3909	24	383
383	25	3909
3882	10	3910
3910	11	3882
571	14	3911
3911	15	571
399	6	424
424	7	399
776	6	122
122	7	776
3912	20	148
148	21	3912
3913	20	729
729	21	3913
3914	4	207
207	5	3914
1363	4	81
81	5	1363
3915	4	110
110	5	3915
13	14	745
745	15	13
271	22	217
217	23	271
137	0	1384
1384	1	137
2	14	3257
3257	15	2
25	14	3916
3916	15	25
3917	8	44
44	9	3917
71	14	3918
3918	15	71
3324	18	312
312	19	3324
3919	18	165
165	19	3919
253	0	1491
1491	1	253
3920	4	122
122	5	3920
3921	8	196
196	9	3921
3922	8	62
62	9	3922
221	26	3704
3704	27	221
3923	8	1180
1180	9	3923
3924	10	3925
3925	11	3924
24	0	3926
3926	1	24
897	16	3927
3927	17	897
182	14	3928
3928	15	182
8	14	3929
3929	15	8
617	10	2647
2647	11	617
3930	4	214
214	5	3930
399	6	13
13	7	399
3931	10	1060
1060	11	3931
79	0	3473
3473	1	79
2485	8	286
286	9	2485
170	8	137
137	9	170
3932	20	145
145	21	3932
3555	8	192
192	9	3555
2472	18	1384
1384	19	2472
317	14	1128
1128	15	317
3933	8	317
317	9	3933
3226	8	207
207	9	3226
3934	8	200
200	9	3934
1155	4	15
15	5	1155
3935	8	145
145	9	3935
3936	10	3937
3937	11	3936
3233	10	3938
3938	11	3233
3939	4	91
91	5	3939
6	14	3940
3940	15	6
3941	10	3942
3942	11	3941
3943	4	29
29	5	3943
91	14	3944
3944	15	91
57	0	3945
3945	1	57
380	14	3946
3946	15	380
36	10	3947
3947	11	36
3948	4	61
61	5	3948
3949	16	3950
3950	17	3949
3387	10	3951
3951	11	3387
2283	4	29
29	5	2283
3952	4	104
104	5	3952
3953	8	192
192	9	3953
2445	16	3954
3954	17	2445
3955	4	175
175	5	3955
3657	16	1988
1988	17	3657
1722	26	497
497	27	1722
3956	20	380
380	21	3956
633	20	118
118	21	633
226	2	53
53	3	226
631	4	91
91	5	631
24	14	3957
3957	15	24
1791	28	56
56	29	1791
3958	8	0
0	9	3958
31	16	3959
3959	17	31
1627	10	1096
1096	11	1627
3960	8	424
424	9	3960
921	16	3961
3961	17	921
3135	4	39
39	5	3135
3962	8	214
214	9	3962
3963	10	3646
3646	11	3963
109	6	291
291	7	109
62	14	3964
3964	15	62
3965	10	3966
3966	11	3965
3967	8	77
77	9	3967
1165	4	225
225	5	1165
2241	4	231
231	5	2241
3968	4	317
317	5	3968
3969	18	203
203	19	3969
2993	8	112
112	9	2993
2353	20	61
61	21	2353
62	14	3970
3970	15	62
3971	18	3972
3972	19	3971
1514	20	212
212	21	1514
181	14	3973
3973	15	181
3397	20	13
13	21	3397
14	4	15
15	5	14
640	0	720
720	1	640
3974	8	62
62	9	3974
3470	4	214
214	5	3470
1680	4	31
31	5	1680
2048	18	203
203	19	2048
3975	8	125
125	9	3975
788	14	3976
3976	15	788
310	2	53
53	3	310
175	0	203
203	1	175
3977	10	3824
3824	11	3977
3978	8	380
380	9	3978
3104	4	182
182	5	3104
167	6	81
81	7	167
3979	10	3980
3980	11	3979
3981	4	181
181	5	3981
3982	8	6
6	9	3982
3983	4	892
892	5	3983
3458	8	231
231	9	3458
175	0	3984
3984	1	175
3985	8	95
95	9	3985
729	16	867
867	17	729
447	14	3986
3986	15	447
3987	6	380
380	7	3987
180	6	95
95	7	180
3830	10	3988
3988	11	3830
3989	8	145
145	9	3989
131	14	3990
3990	15	131
3991	18	3992
3992	19	3991
8	2	201
201	3	8
892	2	56
56	3	892
3993	4	181
181	5	3993
2875	10	3994
3994	11	2875
3995	10	3996
3996	11	3995
3997	8	102
102	9	3997
20	10	3998
3998	11	20
3999	8	221
221	9	3999
2337	10	4000
4000	11	2337
1180	22	217
217	23	1180
3524	4	221
221	5	3524
238	10	4001
4001	11	238
137	16	4002
4002	17	137
3282	4	190
190	5	3282
253	14	4003
4003	15	253
24	0	139
139	1	24
4004	4	2
2	5	4004
110	22	217
217	23	110
2320	20	200
200	21	2320
4005	10	4006
4006	11	4005
2570	8	271
271	9	2570
3870	10	4007
4007	11	3870
1489	10	4008
4008	11	1489
380	0	3949
3949	1	380
506	22	217
217	23	506
809	8	102
102	9	809
31	14	4009
4009	15	31
4010	4	190
190	5	4010
4011	16	4012
4012	17	4011
4013	20	506
506	21	4013
2977	28	53
53	29	2977
4014	8	95
95	9	4014
1422	10	4015
4015	11	1422
2809	8	85
85	9	2809
4016	4	148
148	5	4016
716	16	4017
4017	17	716
85	0	1576
1576	1	85
3432	4	67
67	5	3432
4018	4	424
424	5	4018
81	22	217
217	23	81
4019	4	110
110	5	4019
616	16	4020
4020	17	616
824	4	1180
1180	5	824
4021	4	286
286	5	4021
4022	20	0
0	21	4022
4023	4	0
0	5	4023
346	8	81
81	9	346
341	16	4024
4024	17	341
200	14	2207
2207	15	200
4025	8	212
212	9	4025
0	14	4026
4026	15	0
271	14	3435
3435	15	271
2103	4	31
31	5	2103
4027	4	51
51	5	4027
148	0	4028
4028	1	148
4029	10	4030
4030	11	4029
2037	4	226
226	5	2037
447	14	2188
2188	15	447
182	14	4031
4031	15	182
618	8	207
207	9	618
225	26	498
498	27	225
4032	10	4033
4033	11	4032
4034	4	29
29	5	4034
4035	4	212
212	5	4035
4036	8	253
253	9	4036
3473	16	4037
4037	17	3473
3414	10	4038
4038	11	3414
4039	4	253
253	5	4039
2628	16	1529
1529	17	2628
4040	4	542
542	5	4040
4041	20	61
61	21	4041
56	16	1256
1256	17	56
4042	20	190
190	21	4042
4043	20	388
388	21	4043
79	14	4044
4044	15	79
181	16	867
867	17	181
4045	8	13
13	9	4045
4046	10	4047
4047	11	4046
67	2	3
3	3	67
1526	8	73
73	9	1526
776	6	61
61	7	776
1548	8	85
85	9	1548
289	2	201
201	3	289
221	14	1978
1978	15	221
3254	8	367
367	9	3254
4048	8	51
51	9	4048
3728	10	1066
1066	11	3728
218	8	190
